game_identifier,value_model,sampling_weight,residual_approximator,configuration,count,median,mean,std
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=50)",1,7.812955008824215,7.812955008824215,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=100)",1,7.7525338800907875,7.7525338800907875,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=200)",1,7.752533627402378,7.752533627402378,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=50)",1,7.753317597595592,7.753317597595592,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=100),1,9.062456873519809,9.062456873519809,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=200),1,8.851463307828627,8.851463307828627,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=50),1,9.488870249271583,9.488870249271583,
Corrgroups60LocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq,30,0.0011923230841319001,0.0012099299233967566,0.0002141222371568403
Corrgroups60LocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=10),30,0.0015803093971239,0.0015907166050637468,0.00028976697456839626
Corrgroups60LocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=20),30,0.0012074425533035,0.0012247804446096067,0.000211599634571483
Corrgroups60LocalXAI_1,dt,default,shapiq,dt / default / shapiq,30,0.0011923230841319001,0.0012099299233967566,0.0002141222371568403
Corrgroups60LocalXAI_1,dt,default,shapiq,dt / default / shapiq (depth=10),30,0.0014882589474343498,0.0015042521983802798,0.00025211693644738685
Corrgroups60LocalXAI_1,dt,default,shapiq,dt / default / shapiq (depth=20),30,0.001194085806359,0.0012131103356620332,0.00021420228093485576
Corrgroups60LocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq,30,0.0012357148247784501,0.0012348639522493,0.00021707967809349592
Corrgroups60LocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=10),30,0.00159326261321885,0.0015810136880819467,0.00025520883663485936
Corrgroups60LocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=20),30,0.00125959253388185,0.0012604323170862233,0.00021661811506526853
Corrgroups60LocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq,30,0.0012357148247784501,0.0012348639522492967,0.000217079678093495
Corrgroups60LocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=10),30,0.0016771446919990498,0.00169110562837307,0.00029957685574996765
Corrgroups60LocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=20),30,0.0012520154396104,0.0012478889090119032,0.00021860772579564128
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=100)",30,0.00155816375149215,0.0015724873833902267,0.0002461144744139154
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=200)",30,0.00150011376412765,0.0015078862436845434,0.00023358527417209027
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=50)",30,0.00161879580033285,0.0016363937174173635,0.00026207073075258175
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=100)",30,0.0015570529875378498,0.0015722527518493767,0.00024548161814359656
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=200)",30,0.0015005631458259,0.0015081832335953533,0.00023357847831461954
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=50)",30,0.0016186959922862999,0.0016360245975254133,0.00026171135002245707
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=100),30,0.0015570529875378498,0.0015722527518493767,0.00024548161814359656
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=200),30,0.0015005631458259,0.0015081832335953533,0.00023357847831461954
Corrgroups60LocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=50),30,0.0016186959922862999,0.0016360245975254133,0.00026171135002245707
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=100)",30,0.00153898819865375,0.0015602286967260168,0.0002420574053450755
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=200)",30,0.0014767812593336998,0.0014725136661695435,0.00022616593454254376
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=50)",30,0.00167835631621455,0.0017072318790749333,0.00027336006329715435
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=100)",30,0.00153707319933545,0.00156068230534874,0.00024203091909606037
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=200)",30,0.00147448503811145,0.0014731426530379835,0.00022623668636655793
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=50)",30,0.0016789881987102,0.00170721948381772,0.00027329142585839656
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=100),30,0.00153707319933545,0.00156068230534874,0.00024203091909606037
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=200),30,0.00147448503811145,0.0014731426530379835,0.00022623668636655793
Corrgroups60LocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=50),30,0.0016789881987102,0.00170721948381772,0.00027329142585839656
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=100)",30,0.0015707645346008,0.00158204182338982,0.00024165368488159765
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=200)",30,0.0015372391019688502,0.0015382563962421966,0.00023462438195773284
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=50)",30,0.00159717532623395,0.0016230384010943331,0.00024877186848912605
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=100)",30,0.0015707645346008,0.0015819942194447933,0.00024151089258708818
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=200)",30,0.00153749782743095,0.0015385487831383869,0.00023455255793438946
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=50)",30,0.00159717532623395,0.00162310816264394,0.0002488922298414496
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=100),30,0.0015707645346008,0.0015819942194447933,0.00024151089258708818
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=200),30,0.00153749782743095,0.0015385487831383869,0.00023455255793438946
Corrgroups60LocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=50),30,0.00159717532623395,0.00162310816264394,0.0002488922298414496
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=100)",30,0.0015571264964018001,0.0015749772998709234,0.00024526017284833777
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=200)",30,0.0015084897848132999,0.0015140073205598401,0.00023451920889632082
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=50)",30,0.0016627631447296,0.0016993370709923366,0.000271529191574308
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=100)",30,0.0015571264964018001,0.0015748505310145932,0.00024488299396807243
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=200)",30,0.0015084449925902,0.00151448644222812,0.00023417592808177028
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=50)",30,0.0016627631447296,0.0016993379360503967,0.00027153066029817077
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=100),30,0.0015571264964018001,0.0015748505310145932,0.00024488299396807243
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=200),30,0.0015084449925902,0.00151448644222812,0.00023417592808177028
Corrgroups60LocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=50),30,0.0016627631447296,0.0016993379360503967,0.00027153066029817077
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=100)",30,0.0014379063439185,0.00146735620916439,0.00025121394870662587
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=200)",30,0.0014360874286832499,0.00146489784940078,0.0002509020724537253
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=50)",30,0.0014452994550330999,0.0014734867179731733,0.0002553280735197047
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=100)",30,0.00124135331651965,0.00125103890893052,0.0002138769471036837
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=200)",30,0.0012372986084738498,0.00124872155193024,0.00021360564625279917
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=50)",30,0.00124676434117985,0.0012547693389414534,0.0002138299019175157
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=100),30,0.0012231247064748,0.0012400791639292066,0.0002143879825289131
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=200),30,0.0012184163332304,0.0012380944151124834,0.00021458777742627618
Corrgroups60LocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=50),30,0.0012303416477038001,0.00124356181449723,0.0002137746212208763
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=100)",30,0.0014530452984186,0.0014783051619651365,0.00024063343129026107
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=200)",30,0.00145481702928985,0.0014768801257094533,0.00024002971453508453
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=50)",30,0.00145308329089415,0.0014811348717566034,0.0002417439720140201
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=100)",30,0.0012580396129121501,0.0012679552793335434,0.00021418532506795916
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=200)",30,0.0012563714971415,0.0012664512079790234,0.00021378714390939255
Corrgroups60LocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=50)",30,0.0012606534151048,0.00126995617810366,0.00021379597131347336
Corrgroups60LocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=100),30,0.00125009271054765,0.0012646549572175633,0.0002137593125857147
Corrgroups60LocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=200),30,0.00124857617115195,0.0012633283243265734,0.00021362635225065154
Corrgroups60LocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=50),30,0.0012542495977523002,0.0012669804142574,0.0002132503583740794
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=100)",30,0.00146312553684705,0.0014551274887258966,0.00023389851598105502
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=200)",30,0.00145846116080295,0.00145416424527789,0.0002342757829357682
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=50)",30,0.0014682318244516,0.0014573192825212268,0.00023390686409503658
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=100)",30,0.0012565238465688001,0.0012685030922112933,0.00021593314108536924
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=200)",30,0.0012549224156336,0.0012671734077138233,0.0002154368919455097
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=50)",30,0.0012584906681484,0.00127167110555752,0.00021654750237611433
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=100),30,0.001250557036949,0.00125860179871429,0.0002186996331884323
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=200),30,0.0012465727297939,0.0012576073741529467,0.00021791392082120994
Corrgroups60LocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=50),30,0.00125532305128535,0.0012619299557817267,0.0002190603700769557
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=100)",30,0.0016042786484064,0.0016117706224351334,0.00026854649860925007
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=200)",30,0.0015997113341695499,0.0016107472854759333,0.0002693330656128846
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=50)",30,0.0015999598052615,0.0016130918782839068,0.00026673342984646263
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=100)",30,0.00126289047057585,0.0012733482696915233,0.00021726759978604485
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=200)",30,0.0012584065902612501,0.0012720429414983235,0.0002167277742284146
Corrgroups60LocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=50)",30,0.0012707833093688,0.00127619757284617,0.0002176123682029008
Corrgroups60LocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=100),30,0.0012540901765168999,0.0012650813585968665,0.00021761040969944833
Corrgroups60LocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=200),30,0.00125111828682785,0.0012639498336849168,0.00021687350444313914
Corrgroups60LocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=50),30,0.0012585931831435998,0.00126779814212706,0.00021745440085210832
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=100)",30,0.0010714118953766998,0.0010853784665785767,0.0001923506515641071
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=200)",30,0.00107150243423395,0.00108533969304119,0.000192352420666907
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=50)",30,0.0010734600351162498,0.0010881193677122,0.00019229637275111202
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=100)",30,0.0010484191293159,0.0010711140443403133,0.00019231732364334016
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=200)",30,0.0010484191194902,0.0010711140442916467,0.00019231732548877066
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=50)",30,0.0010484191224397,0.0010711140394406265,0.0001923173169465264
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=100),30,0.0014370486590192999,0.0014282561992896834,0.0002209892214852932
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=200),30,0.00141567739061685,0.0014053935088921435,0.00021797310565040316
Corrgroups60LocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=50),30,0.00147759623233255,0.0014746241441800268,0.00022830157625947984
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=100)",30,0.001068023811393,0.0010834103896905567,0.00019253174929142143
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=200)",30,0.0010680453590636999,0.0010834035107081168,0.0001925365571615411
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=50)",30,0.0010687357062861501,0.0010841669786182965,0.0001925405766763329
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=100)",30,0.0010485565369088,0.0010708759378127766,0.00019242746164387531
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=200)",30,0.00104855654199845,0.0010708759366917268,0.00019242746446250647
Corrgroups60LocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=50)",30,0.00104855649515555,0.0010708759399802499,0.0001924274484621027
Corrgroups60LocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=100),30,0.0014036420024637,0.00139195695331962,0.000216512551153267
Corrgroups60LocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=200),30,0.0014026003523097,0.0013871101172856966,0.00021626366244730018
Corrgroups60LocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=50),30,0.0014305237303057499,0.0014228106497769133,0.00022037217630124385
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=100)",30,0.00113925404123755,0.00113720826890145,0.00020213883774803306
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=200)",30,0.0011392365894258,0.0011370639508189334,0.00020218631327336458
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=50)",30,0.0011436047898515,0.0011424642783135432,0.0002014506125731971
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=100)",30,0.0010852960683049,0.0011044510025654067,0.00020186325141660755
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=200)",30,0.00108529601859665,0.0011044509876125999,0.00020186324090117717
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=50)",30,0.0010852961592278999,0.00110445103040879,0.00020186328584746428
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=100),30,0.00147151630645645,0.0014777506973519601,0.00022856686655534103
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=200),30,0.0014567997602972,0.00145827771290516,0.00022585418405089513
Corrgroups60LocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=50),30,0.0015028961952434,0.00151306123744666,0.00023468531868588215
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=100)",30,0.0011344693400424499,0.0011326556272042232,0.00020235038126105667
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=200)",30,0.0011344479756016,0.0011325615634193065,0.0002023783666211268
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=50)",30,0.0011363487827717,0.0011356282193741667,0.0002023227859009043
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=100)",30,0.0010846126154324,0.0011029992044790402,0.00020164322686090852
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=200)",30,0.00108461257790805,0.0011029992073683832,0.00020164322651368175
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=50)",30,0.0010846127207963501,0.0011029992081754232,0.0002016432473281408
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=100),30,0.0014435401774516,0.0014511432929606833,0.0002249995815581529
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=200),30,0.0014373573237436502,0.0014432560606663634,0.00022397634657421756
Corrgroups60LocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=50),30,0.0014708198174267,0.0014806244089915733,0.00022976233523452067
ViT4by4Patches_1,dt,default,kernelshapiq,dt / default / kernelshapiq,1,1.7267638762577275e-05,1.7267638762577275e-05,
ViT4by4Patches_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=10),1,5.199283561224502e-05,5.199283561224502e-05,
ViT4by4Patches_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=20),1,1.7267638762577275e-05,1.7267638762577275e-05,
ViT4by4Patches_1,dt,default,shapiq,dt / default / shapiq,1,1.7267638762577275e-05,1.7267638762577275e-05,
ViT4by4Patches_1,dt,default,shapiq,dt / default / shapiq (depth=10),1,1.1093086433287004e-05,1.1093086433287004e-05,
ViT4by4Patches_1,dt,default,shapiq,dt / default / shapiq (depth=20),1,1.7267638762577275e-05,1.7267638762577275e-05,
ViT4by4Patches_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq,1,1.4976082270085284e-05,1.4976082270085284e-05,
ViT4by4Patches_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=10),1,4.6431224750513e-05,4.6431224750513e-05,
ViT4by4Patches_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=20),1,1.4976082270085284e-05,1.4976082270085284e-05,
ViT4by4Patches_1,dt,leverage,shapiq,dt / leverage / shapiq,1,1.4976082270085284e-05,1.4976082270085284e-05,
ViT4by4Patches_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=10),1,9.984969663960649e-06,9.984969663960649e-06,
ViT4by4Patches_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=20),1,1.4976082270085284e-05,1.4976082270085284e-05,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=100)",1,0.000116590621702,0.000116590621702,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=200)",1,8.585979413251178e-05,8.585979413251178e-05,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=50)",1,0.000112890114574,0.000112890114574,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=100)",1,0.0001036727434474,0.0001036727434474,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=200)",1,8.506837174317164e-05,8.506837174317164e-05,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=50)",1,0.0001151766058209,0.0001151766058209,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=100),1,0.0001036727434474,0.0001036727434474,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=200),1,8.506837174317164e-05,8.506837174317164e-05,
ViT4by4Patches_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=50),1,0.0001151766058209,0.0001151766058209,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=100)",1,9.89700023455686e-05,9.89700023455686e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=200)",1,8.596948011008429e-05,8.596948011008429e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=50)",1,4.609628969563352e-05,4.609628969563352e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=100)",1,9.475530643323092e-05,9.475530643323092e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=200)",1,9.236738752066526e-05,9.236738752066526e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=50)",1,4.881814520080476e-05,4.881814520080476e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=100),1,9.475530643323092e-05,9.475530643323092e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=200),1,9.236738752066526e-05,9.236738752066526e-05,
ViT4by4Patches_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=50),1,4.881814520080476e-05,4.881814520080476e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=100)",1,0.0001039476086345,0.0001039476086345,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=200)",1,7.105290384799138e-05,7.105290384799138e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=50)",1,0.0001015820147063,0.0001015820147063,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=100)",1,8.018955953305447e-05,8.018955953305447e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=200)",1,5.6453884648605614e-05,5.6453884648605614e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=50)",1,9.840219458345574e-05,9.840219458345574e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=100),1,8.018955953305447e-05,8.018955953305447e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=200),1,5.6453884648605614e-05,5.6453884648605614e-05,
ViT4by4Patches_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=50),1,9.840219458345574e-05,9.840219458345574e-05,
ViT4by4Patches_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=100)",1,0.0001058290773573,0.0001058290773573,
ViT4by4Patches_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=200)",1,9.33421801829548e-05,9.33421801829548e-05,
ViT4by4Patches_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=50)",1,5.216798722543741e-05,5.216798722543741e-05,
ViT4by4Patches_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=100)",1,8.336821805022958e-05,8.336821805022958e-05,
ViT4by4Patches_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=200)",1,7.775747061993889e-05,7.775747061993889e-05,
