dataset,index,order,depth,r2_score,fourier_time_mean,interventional_time_mean,relative_runtime
ForestFiresLocalXAI,FBII,2,6,0.9999906614661496,0.0395014579873532,0.0003413751837797463,0.008642090727107872
ForestFiresLocalXAI,FBII,2,7,0.9999990576796767,0.10841750799445435,0.00045996640110388396,0.004242547256550221
ForestFiresLocalXAI,FBII,2,8,0.9999998365808909,0.16165966697735712,0.0005666750017553568,0.003505357968074549
ForestFiresLocalXAI,FBII,3,3,0.9985614061171563,0.0016642333939671516,0.00029757500160485504,0.17880605129278432
ForestFiresLocalXAI,FBII,3,4,0.9998063760767552,0.004750666790641844,0.00037276638904586433,0.07846611969927306
ForestFiresLocalXAI,FBII,3,5,0.9999675512924662,0.014156566781457514,0.00048382499953731896,0.03417671862156863
ForestFiresLocalXAI,FBII,3,6,0.9999906614661496,0.041740149795077744,0.0005988585995510221,0.014347303555236479
ForestFiresLocalXAI,FBII,3,7,0.9999990576796767,0.11608473341912032,0.0008268001955002546,0.007122385271068489
ForestFiresLocalXAI,FBII,3,8,0.9999998365808909,0.17210583341075109,0.0009920086013153195,0.005763945251918178
ForestFiresLocalXAI,FSII,1,1,0.8178255104001679,0.0004030500072985888,0.0001514418050646782,0.37573949217791874
ForestFiresLocalXAI,FSII,1,2,0.9786299246338721,0.00090233338996768,0.0001531583955511451,0.1697359282655283
ForestFiresLocalXAI,FSII,1,3,0.9985614061171563,0.0025619084131903946,0.00016538341296836733,0.06455477179311502
ForestFiresLocalXAI,FSII,1,4,0.9998063760767552,0.0074852418154478075,0.00013840821338817477,0.01849081389762616
ForestFiresLocalXAI,FSII,1,5,0.9999675512924662,0.025845700001809746,0.0001884417957626283,0.00729103083876364
ForestFiresLocalXAI,FSII,1,6,0.9999906614661496,0.08022953340550884,0.00029871659353375435,0.0037232747200950742
ForestFiresLocalXAI,FSII,1,7,0.9999990576796767,0.21901890800800175,0.00033662499627098443,0.0015369677409709575
ForestFiresLocalXAI,FSII,1,8,0.9999998365808909,0.35870611678110437,0.00044903320958837866,0.001251813639582832
ForestFiresLocalXAI,FSII,2,2,0.9786299246338721,0.0009235917939804494,0.0001930664060637355,0.2090386763092249
ForestFiresLocalXAI,FSII,2,3,0.9985614061171563,0.0027758582145906985,0.0002973916125483811,0.10713501539279145
ForestFiresLocalXAI,FSII,2,4,0.9998063760767552,0.007942408416420221,0.00021902479929849505,0.02757662258285293
ForestFiresLocalXAI,FSII,2,5,0.9999675512924662,0.026398783386684953,0.00025665019638836383,0.00972204637725136
ForestFiresLocalXAI,FSII,2,6,0.9999906614661496,0.08415949996560812,0.0003216414013877511,0.0038218074194736216
ForestFiresLocalXAI,FSII,2,7,0.9999990576796767,0.22847202520351856,0.0004549667937681079,0.0019913457385552216
ForestFiresLocalXAI,FSII,2,8,0.9999998365808909,0.3800288666039705,0.0005489331786520779,0.0014444512690772072
ForestFiresLocalXAI,FSII,3,3,0.9985614061171563,0.0029022581991739573,0.00031477499287575484,0.10845864539734829
ForestFiresLocalXAI,FSII,3,4,0.9998063760767552,0.008612541970796883,0.00038211658829823136,0.04436745731909341
ForestFiresLocalXAI,FSII,3,5,0.9999675512924662,0.029354525194503368,0.000482624804135412,0.01644124035178683
ForestFiresLocalXAI,FSII,3,6,0.9999906614661496,0.09226629142649471,0.0005584916099905968,0.006053040621401016
ForestFiresLocalXAI,FSII,3,7,0.9999990576796767,0.2513945584069006,0.000799191603437066,0.003179033024825921
ForestFiresLocalXAI,FSII,3,8,0.9999998365808909,0.411102400184609,0.0009886416024528443,0.0024048548537028403
IndependentLinear60LocalXAI,SII,1,1,0.931641106014534,0.0003877584123983979,0.00014835818437859417,0.3826046827996739
IndependentLinear60LocalXAI,SII,1,2,0.985737750398403,0.0013623500126414,0.000135808193590492,0.09968671217404661
IndependentLinear60LocalXAI,SII,1,3,0.9937890597523356,0.006404433585703373,0.000183133187238127,0.028594751555693465
IndependentLinear60LocalXAI,SII,1,4,0.9973106710851545,0.03420262499712408,0.00019965858664363622,0.005837522314747026
IndependentLinear60LocalXAI,SII,1,5,0.9987768629916783,0.2027291918057017,0.00024643320357427,0.0012155782863794713
IndependentLinear60LocalXAI,SII,1,6,0.9995634162792243,1.183982608176302,0.00027623339556157587,0.00023330865981812047
IndependentLinear60LocalXAI,SII,1,7,0.9999024831340636,7.013518691831268,0.0003793500130996108,5.408840123880249e-05
IndependentLinear60LocalXAI,SII,1,8,0.9999812847991842,42.7356018501916,0.0008537000045180321,1.9976318749661055e-05
IndependentLinear60LocalXAI,SII,2,2,0.985737750398403,0.0015605500200763344,0.0004029249888844788,0.2581942159500723
IndependentLinear60LocalXAI,SII,2,3,0.9937890597523356,0.007311474997550249,0.0006580834044143558,0.09000692810067057
IndependentLinear60LocalXAI,SII,2,4,0.9973106710851545,0.035995350021403284,0.0010740585974417626,0.029838815202605725
IndependentLinear60LocalXAI,SII,2,5,0.9987768629916783,0.21011364980367944,0.0016009166138246655,0.007619288967282652
IndependentLinear60LocalXAI,SII,2,6,0.9995634162792243,1.2218073915923013,0.001822625019121915,0.0014917449605101893
IndependentLinear60LocalXAI,SII,2,7,0.9999024831340636,7.31150330019882,0.0019179750117473305,0.0002623229359268942
IndependentLinear60LocalXAI,SII,2,8,0.9999812847991842,45.38250252478756,0.0023673416115343572,5.216419280186971e-05
IndependentLinear60LocalXAI,SII,3,3,0.9937890597523356,0.0075267913867719475,0.0036760665941983463,0.48839756614736196
IndependentLinear60LocalXAI,SII,3,4,0.9973106710851545,0.038659908389672634,0.005202399997506291,0.13456834778470472
IndependentLinear60LocalXAI,SII,3,5,0.9987768629916783,0.22267678340431302,0.009996624791529029,0.04489298183088181
IndependentLinear60LocalXAI,SII,3,6,0.9995634162792243,1.3221916334005073,0.02079871678724885,0.01573048585533492
IndependentLinear60LocalXAI,SII,3,7,0.9999024831340636,7.661305124789942,0.03216171659296378,0.0041979422655935
IndependentLinear60LocalXAI,SII,3,8,0.9999812847991842,45.97212418320123,0.03699817500310019,0.0008047958553244265
IndependentLinear60LocalXAI,BII,1,1,0.931641106014534,0.00027377500664442777,0.00015807478921487929,0.5773894087424237
IndependentLinear60LocalXAI,BII,1,2,0.985737750398403,0.000674483401235193,0.0001871915999799967,0.2775332938322715
IndependentLinear60LocalXAI,BII,1,3,0.9937890597523356,0.0019319831975735725,0.0002052500145509839,0.10623799151502078
IndependentLinear60LocalXAI,BII,1,4,0.9973106710851545,0.006083991820923984,0.00022767499322071672,0.03742197555849761
IndependentLinear60LocalXAI,BII,1,5,0.9987768629916783,0.023422991600818933,0.00036075840471312405,0.0154018927582466
IndependentLinear60LocalXAI,BII,1,6,0.9995634162792243,0.10156087501673028,0.0007155584054999054,0.007045610875073992
IndependentLinear60LocalXAI,BII,1,7,0.9999024831340636,0.4819833500194363,0.0018829000066034496,0.003906566495559484
IndependentLinear60LocalXAI,BII,1,8,0.9999812847991842,2.2459919500048273,0.007528991810977459,0.0033521900249737216
IndependentLinear60LocalXAI,BII,2,2,0.985737750398403,0.0006600665976293385,0.00036015018122270703,0.5456270359933437
IndependentLinear60LocalXAI,BII,2,3,0.9937890597523356,0.0019262418034486472,0.0006704168044961989,0.348043949257003
IndependentLinear60LocalXAI,BII,2,4,0.9973106710851545,0.006133258214686066,0.0011156751890666783,0.18190579134516102
IndependentLinear60LocalXAI,BII,2,5,0.9987768629916783,0.023281383188441397,0.001820658182259649,0.07820232017673068
IndependentLinear60LocalXAI,BII,2,6,0.9995634162792243,0.10481545820366592,0.002329141984228045,0.02222135956036476
IndependentLinear60LocalXAI,BII,2,7,0.9999024831340636,0.476264241815079,0.00387380039319396,0.008133720848809926
IndependentLinear60LocalXAI,BII,2,8,0.9999812847991842,2.271703124791384,0.012424966576509178,0.005469449965056589
IndependentLinear60LocalXAI,BII,3,3,0.9937890597523356,0.0019219250185415148,0.00363755818689242,1.8926639446386115
IndependentLinear60LocalXAI,BII,3,4,0.9973106710851545,0.005946716596372426,0.005434425000566989,0.9138530334339555
IndependentLinear60LocalXAI,BII,3,5,0.9987768629916783,0.023147941823117434,0.010635749995708465,0.4594684951681852
IndependentLinear60LocalXAI,BII,3,6,0.9995634162792243,0.10034515800653025,0.022980166599154472,0.22901121544558206
IndependentLinear60LocalXAI,BII,3,7,0.9999024831340636,0.4753949500154704,0.03457277519628406,0.07272432152499514
IndependentLinear60LocalXAI,BII,3,8,0.9999812847991842,2.221885908395052,0.050537349795922636,0.022745249702054944
IndependentLinear60LocalXAI,FBII,1,1,0.931641106014534,0.0002760917879641056,0.00016312518855556845,0.590836800175948
IndependentLinear60LocalXAI,FBII,1,2,0.985737750398403,0.0007319166092202067,0.0001753165852278471,0.23953081952140917
IndependentLinear60LocalXAI,FBII,1,3,0.9937890597523356,0.0021426417981274424,0.00019440819742158055,0.09073294359863754
IndependentLinear60LocalXAI,FBII,1,4,0.9973106710851545,0.007197992014698684,0.00020903340773656965,0.029040516759356257
IndependentLinear60LocalXAI,FBII,1,5,0.9987768629916783,0.029803400009404866,0.00023884999100118876,0.008014185996423777
IndependentLinear60LocalXAI,FBII,1,6,0.9995634162792243,0.1308496082085185,0.0002812502207234502,0.0021494158413929466
IndependentLinear60LocalXAI,FBII,1,7,0.9999024831340636,0.6062525498215109,0.00039155818521976473,0.0006458664550525105
IndependentLinear60LocalXAI,FBII,1,8,0.9999812847991842,2.7148879913962447,0.000676233577542007,0.0002490834169531339
IndependentLinear60LocalXAI,FBII,2,2,0.985737750398403,0.0007430663914419711,0.00040251658065244557,0.5416966576449981
IndependentLinear60LocalXAI,FBII,2,3,0.9937890597523356,0.0022908920072950423,0.0006578836007975041,0.2871735545379533
IndependentLinear60LocalXAI,FBII,2,4,0.9973106710851545,0.008307433396112174,0.0010268251993693412,0.12360318168182834
IndependentLinear60LocalXAI,FBII,2,5,0.9987768629916783,0.03705915020545945,0.001608600199688226,0.04340628942568822
IndependentLinear60LocalXAI,FBII,2,6,0.9995634162792243,0.17297144138719886,0.0017826581955887378,0.010306083948264233
IndependentLinear60LocalXAI,FBII,2,7,0.9999024831340636,0.8020404413924552,0.0019631667993962763,0.002447715474281998
IndependentLinear60LocalXAI,FBII,2,8,0.9999812847991842,3.772974949982017,0.0024351497879251836,0.0006454190182038686
IndependentLinear60LocalXAI,FBII,3,3,0.9937890597523356,0.0024580829893238844,0.003458466590382159,1.406977146582605
IndependentLinear60LocalXAI,FBII,3,4,0.9973106710851545,0.009139350010082125,0.0052882837946526704,0.5786279974854744
IndependentLinear60LocalXAI,FBII,3,5,0.9987768629916783,0.04206942499149591,0.011194925219751895,0.2661059717838997
IndependentLinear60LocalXAI,FBII,3,6,0.9995634162792243,0.20771552521036937,0.020456850004848093,0.09848493502895307
IndependentLinear60LocalXAI,FBII,3,7,0.9999024831340636,1.0926350995898246,0.032975916599389164,0.030180173245183437
IndependentLinear60LocalXAI,FBII,3,8,0.9999812847991842,5.547599649999756,0.035573000204749405,0.006412322887205995
IndependentLinear60LocalXAI,FSII,1,1,0.931641106014534,0.0006079501938074828,0.0001505665946751833,0.24766271350653213
IndependentLinear60LocalXAI,FSII,1,2,0.985737750398403,0.0015589583897963166,0.00015444181626662613,0.0990673114032277
IndependentLinear60LocalXAI,FSII,1,3,0.9937890597523356,0.006201049813535064,0.0001897334004752338,0.03059698054047263
IndependentLinear60LocalXAI,FSII,1,4,0.9973106710851545,0.03298929159063846,0.00020361659117043018,0.006172202595226734
IndependentLinear60LocalXAI,FSII,1,5,0.9987768629916783,0.1922992330044508,0.0002269251854158938,0.0011800628732130283
IndependentLinear60LocalXAI,FSII,1,6,0.9995634162792243,1.1394067166140303,0.0002858749940060079,0.0002508981120065198
IndependentLinear60LocalXAI,FSII,1,7,0.9999024831340636,6.914133791800123,0.0004073666059412062,5.891795244464696e-05
IndependentLinear60LocalXAI,FSII,1,8,0.9999812847991842,43.31045349158812,0.0007416001986712218,1.7122891562778428e-05
IndependentLinear60LocalXAI,FSII,2,2,0.985737750398403,0.0018134999903850258,0.0003736669779755175,0.2060474110596405
IndependentLinear60LocalXAI,FSII,2,3,0.9937890597523356,0.007140399806667119,0.0006585920229554177,0.09223461441759585
IndependentLinear60LocalXAI,FSII,2,4,0.9973106710851545,0.03543367481324822,0.0011174000101163983,0.03153497389152017
IndependentLinear60LocalXAI,FSII,2,5,0.9987768629916783,0.21366062479792164,0.001618441811297089,0.007574824855201079
IndependentLinear60LocalXAI,FSII,2,6,0.9995634162792243,1.2219042000127955,0.001761091803200543,0.0014412683115272876
IndependentLinear60LocalXAI,FSII,2,7,0.9999024831340636,7.26861581656849,0.001995966816321015,0.00027460067593217634
IndependentLinear60LocalXAI,FSII,2,8,0.9999812847991842,44.292678491782866,0.0023215914028696717,5.241478912367811e-05
IndependentLinear60LocalXAI,FSII,3,3,0.9937890597523356,0.007476908387616277,0.003651566815096885,0.48837923721853255
IndependentLinear60LocalXAI,FSII,3,4,0.9973106710851545,0.03767168300691992,0.005329566588625312,0.14147407716417454
IndependentLinear60LocalXAI,FSII,3,5,0.9987768629916783,0.21946406660135837,0.01018444161163643,0.046405964171509585
IndependentLinear60LocalXAI,FSII,3,6,0.9995634162792243,1.290360391396098,0.020890074979979543,0.01618933370806403
IndependentLinear60LocalXAI,FSII,3,7,0.9999024831340636,7.685135641414672,0.03217410000506789,0.004186536387423516
IndependentLinear60LocalXAI,FSII,3,8,0.9999812847991842,47.81071527499007,0.036057875002734364,0.0007541797857518426
NHANESILocalXAI,SII,1,1,0.8428721142341419,0.0004187752027064562,0.00015976660652086138,0.3815092333269099
NHANESILocalXAI,SII,1,2,0.9421965142935819,0.0012861084192991256,0.00017572478391230105,0.13663294732808265
NHANESILocalXAI,SII,1,3,0.9736335130832885,0.006577591586392373,0.00019950801506638527,0.030331468964890522
NHANESILocalXAI,SII,1,4,0.9880381902237305,0.034784616611432284,0.000189650000538677,0.005452122777640354
NHANESILocalXAI,SII,1,5,0.9938568669794932,0.2034332917886786,0.00023860838264226912,0.00117290724907568
NHANESILocalXAI,SII,1,6,0.9979785785185937,1.2112867916119285,0.00027750839944928885,0.00022910214275513775
NHANESILocalXAI,SII,1,7,0.999594191698962,7.512196741392836,0.00042357498314231633,5.6384969367000536e-05
NHANESILocalXAI,SII,1,8,0.9999281217663084,46.93143434177618,0.0007590916007757187,1.6174481164322962e-05
NHANESILocalXAI,SII,2,2,0.9421965142935819,0.0015020749880932272,0.0005762498010881245,0.3836358408574733
NHANESILocalXAI,SII,2,3,0.9736335130832885,0.006901283410843462,0.0007777085877023638,0.11269042892520678
NHANESILocalXAI,SII,2,4,0.9880381902237305,0.03839538339525461,0.0013329835957847536,0.03471728832767693
NHANESILocalXAI,SII,2,5,0.9938568669794932,0.219812649989035,0.0022758000064641236,0.0103533623136687
NHANESILocalXAI,SII,2,6,0.9979785785185937,1.3114919748040847,0.0027844498050399124,0.0021231161597125773
NHANESILocalXAI,SII,2,7,0.999594191698962,7.964495558396448,0.0029788663960061967,0.0003740182129759332
NHANESILocalXAI,SII,2,8,0.9999281217663084,50.48853037519147,0.0033591834013350307,6.6533594390096e-05
NHANESILocalXAI,SII,3,3,0.9736335130832885,0.007438566605560482,0.007454266794957221,1.00211064714874
NHANESILocalXAI,SII,3,4,0.9880381902237305,0.040790958190336825,0.009583916794508696,0.2349519898451191
NHANESILocalXAI,SII,3,5,0.9938568669794932,0.24349580839043483,0.016287325182929635,0.06688955054541894
NHANESILocalXAI,SII,3,6,0.9979785785185937,1.441431975213345,0.031415641598869115,0.021794744489568654
NHANESILocalXAI,SII,3,7,0.999594191698962,8.591538433614186,0.05776838300516829,0.00672386947361498
NHANESILocalXAI,SII,3,8,0.9999281217663084,53.637315958412366,0.07900756699964404,0.0014729962823065656
NHANESILocalXAI,BII,1,1,0.8428721142341419,0.00029456657357513906,0.0001700417953543365,0.5772610017849212
NHANESILocalXAI,BII,1,2,0.9421965142935819,0.0007232748088426888,0.00019439999014139175,0.26877749337413115
NHANESILocalXAI,BII,1,3,0.9736335130832885,0.001985533209517598,0.0002042920095846057,0.10289025064166021
NHANESILocalXAI,BII,1,4,0.9880381902237305,0.005810241401195526,0.00026028320426121356,0.044797313276459944
NHANESILocalXAI,BII,1,5,0.9938568669794932,0.02416424979455769,0.00043250839225947855,0.017898689011106347
NHANESILocalXAI,BII,1,6,0.9979785785185937,0.10613505820510909,0.0007920417934656143,0.007462584059029492
NHANESILocalXAI,BII,1,7,0.999594191698962,0.51448677519802,0.002044983406085521,0.003974802666790474
NHANESILocalXAI,BII,1,8,0.9999281217663084,2.428045600000769,0.009591691591776908,0.003950375393186137
NHANESILocalXAI,BII,2,2,0.9421965142935819,0.0007006583968177438,0.0004890999989584088,0.6980577142581996
NHANESILocalXAI,BII,2,3,0.9736335130832885,0.0018885920057073236,0.0007523414096795022,0.3983610051328858
NHANESILocalXAI,BII,2,4,0.9880381902237305,0.0062951001804322,0.0012742663966491818,0.2024219408946237
NHANESILocalXAI,BII,2,5,0.9938568669794932,0.023908808210399,0.002507033385336399,0.10485814948509141
NHANESILocalXAI,BII,2,6,0.9979785785185937,0.10950944201322273,0.003364874981343746,0.030726802360452665
NHANESILocalXAI,BII,2,7,0.999594191698962,0.4917425168096088,0.0056802333914674815,0.011551235041298524
NHANESILocalXAI,BII,2,8,0.9999281217663084,2.4355887752142733,0.015134733601007611,0.006213993821545724
NHANESILocalXAI,BII,3,3,0.9736335130832885,0.0018865169957280159,0.007924033200833947,4.200350815167729
NHANESILocalXAI,BII,3,4,0.9880381902237305,0.006021883606445044,0.009701241785660387,1.6109978903075168
NHANESILocalXAI,BII,3,5,0.9938568669794932,0.024528841394931077,0.016438491584267467,0.6701699162873835
NHANESILocalXAI,BII,3,6,0.9979785785185937,0.11070167518919334,0.032331775000784546,0.292062201818792
NHANESILocalXAI,BII,3,7,0.999594191698962,0.5029460918041877,0.061605524586047976,0.12248931961088365
NHANESILocalXAI,BII,3,8,0.9999281217663084,2.4199853498023005,0.09816610000561923,0.04056474970546366
NHANESILocalXAI,FBII,1,1,0.8428721142341419,0.00029676660196855666,0.0001546332030557096,0.5210599913533851
NHANESILocalXAI,FBII,1,2,0.9421965142935819,0.0007234580116346478,0.00022302521392703056,0.3082766523285944
NHANESILocalXAI,FBII,1,3,0.9736335130832885,0.002133633417543024,0.00019015000434592367,0.08912027848011964
NHANESILocalXAI,FBII,1,4,0.9880381902237305,0.007123416592366994,0.00020857499912381173,0.02928019110202085
NHANESILocalXAI,FBII,1,5,0.9938568669794932,0.030088357999920844,0.0002490247949026525,0.008276450144049326
NHANESILocalXAI,FBII,1,6,0.9979785785185937,0.13745421699713917,0.00028845019405707715,0.0020985183311115195
NHANESILocalXAI,FBII,1,7,0.999594191698962,0.6407754168030806,0.0004209499806165695,0.0006569384055286463
NHANESILocalXAI,FBII,1,8,0.9999281217663084,2.9184968165820466,0.0006580918212421239,0.00022548999111564498
NHANESILocalXAI,FBII,2,2,0.9421965142935819,0.000771158398129046,0.0004918501945212483,0.6378069612086905
NHANESILocalXAI,FBII,2,3,0.9736335130832885,0.002281758387107402,0.0007327334024012089,0.3211266392363738
NHANESILocalXAI,FBII,2,4,0.9880381902237305,0.008603516581933946,0.0012391748023219407,0.14403119823398913
NHANESILocalXAI,FBII,2,5,0.9938568669794932,0.03933180801104754,0.002377208392135799,0.06043984531471545
NHANESILocalXAI,FBII,2,6,0.9979785785185937,0.18722340858075767,0.0027797836111858485,0.014847414819855744
NHANESILocalXAI,FBII,2,7,0.999594191698962,0.8674657915951685,0.0029194834060035646,0.0033655314529867225
NHANESILocalXAI,FBII,2,8,0.9999281217663084,4.194843849795871,0.003315958217717707,0.0007904843032188357
NHANESILocalXAI,FBII,3,3,0.9736335130832885,0.0023889666190370917,0.007558333210181445,3.163850490815122
NHANESILocalXAI,FBII,3,4,0.9880381902237305,0.00954009142005816,0.009464558400213718,0.9920825685500629
NHANESILocalXAI,FBII,3,5,0.9938568669794932,0.04544324958696962,0.01524111678590998,0.3353879162347627
NHANESILocalXAI,FBII,3,6,0.9979785785185937,0.2325336081907153,0.030975374777335675,0.13320816297629906
NHANESILocalXAI,FBII,3,7,0.999594191698962,1.2335738332243635,0.06038666658569127,0.04895261634064516
NHANESILocalXAI,FBII,3,8,0.9999281217663084,6.321528416580986,0.07973562499973923,0.012613345973514493
NHANESILocalXAI,FSII,1,1,0.8428721142341419,0.0006895330036059022,0.00015240020584315062,0.22101945091268452
NHANESILocalXAI,FSII,1,2,0.9421965142935819,0.0015655166003853082,0.00017560840351507067,0.11217281469378834
NHANESILocalXAI,FSII,1,3,0.9736335130832885,0.006247774825897068,0.0001826000167056918,0.029226408088334672
NHANESILocalXAI,FSII,1,4,0.9880381902237305,0.03317776679759845,0.0002086917869746685,0.006290109525689189
NHANESILocalXAI,FSII,1,5,0.9938568669794932,0.20026415860047564,0.00023464999394491316,0.00117170239340249
NHANESILocalXAI,FSII,1,6,0.9979785785185937,1.1912223918130622,0.0002957997960038483,0.00024831618179510176
NHANESILocalXAI,FSII,1,7,0.999594191698962,7.426344241586048,0.0003999001928605139,5.384886289288241e-05
NHANESILocalXAI,FSII,1,8,0.9999281217663084,47.338989108393434,0.0007235248223878444,1.5283909437338617e-05
NHANESILocalXAI,FSII,2,2,0.9421965142935819,0.0018469083937816323,0.0004891668097116054,0.26485710463961515
NHANESILocalXAI,FSII,2,3,0.9736335130832885,0.007365749799646437,0.0007860998040996492,0.10672366364350072
NHANESILocalXAI,FSII,2,4,0.9880381902237305,0.036714191804639994,0.0012951502110809087,0.03527655512540046
NHANESILocalXAI,FSII,2,5,0.9938568669794932,0.23037731677759438,0.002262474992312491,0.009820736798044566
NHANESILocalXAI,FSII,2,6,0.9979785785185937,1.3163636247976682,0.0027538084075786175,0.0020919815434750346
NHANESILocalXAI,FSII,2,7,0.999594191698962,8.027410225186031,0.0029905333882197737,0.0003725402470197628
NHANESILocalXAI,FSII,2,8,0.9999281217663084,49.87510232519126,0.003303874807897955,6.624296801150043e-05
NHANESILocalXAI,FSII,3,3,0.9736335130832885,0.007516775210388005,0.007444575009867549,0.9903947905185888
NHANESILocalXAI,FSII,3,4,0.9880381902237305,0.04037195001728833,0.009227558190468698,0.2285635988976806
NHANESILocalXAI,FSII,3,5,0.9938568669794932,0.25447258319472893,0.0157061499892734,0.06172040143615256
NHANESILocalXAI,FSII,3,6,0.9979785785185937,1.4033238495932892,0.03074154199566692,0.021906234975324068
NHANESILocalXAI,FSII,3,7,0.999594191698962,8.504786975006573,0.05733762478921563,0.006741806109631725
NHANESILocalXAI,FSII,3,8,0.9999281217663084,51.75048705020454,0.07655816678889096,0.0014793709422409847
RealEstateLocalXAI,SII,1,1,0.9190781115390614,0.0003944749827496707,0.00014630841324105858,0.370894022787509
RealEstateLocalXAI,SII,1,2,0.9910936770855359,0.0009416917921043933,0.00014810020802542568,0.15727036092612318
RealEstateLocalXAI,SII,1,3,0.9990335541108292,0.0031853582011535765,0.00015783359995111824,0.049549717797501974
RealEstateLocalXAI,SII,1,4,0.9999258179574974,0.012298299802932889,0.00017138338880613447,0.013935535118867658
RealEstateLocalXAI,SII,1,5,0.999967752394373,0.05105673341313377,0.00020173320081084967,0.003951157610857965
RealEstateLocalXAI,SII,1,6,0.9999865198997068,0.19797926659230142,0.00027870000340044496,0.0014077231833289478
RealEstateLocalXAI,SII,1,7,0.9999955300426918,0.7055694002076052,0.0003741584019735456,0.0005302928413044188
RealEstateLocalXAI,SII,1,8,0.9999974427927794,1.9157489586039447,0.0005708080134354532,0.0002979555389404547
RealEstateLocalXAI,SII,2,2,0.9910936770855359,0.001015007996466011,0.0002104417886584997,0.2073301780785987
RealEstateLocalXAI,SII,2,3,0.9990335541108292,0.0032481999951414764,0.0001940082060173154,0.0597279127847746
RealEstateLocalXAI,SII,2,4,0.9999258179574974,0.012920266599394381,0.0002445333986543119,0.018926343103924343
RealEstateLocalXAI,SII,2,5,0.999967752394373,0.055535599996801466,0.00030224178917706015,0.0054423070822043436
RealEstateLocalXAI,SII,2,6,0.9999865198997068,0.2147880167933181,0.00036035820376127957,0.0016777388661679288
RealEstateLocalXAI,SII,2,7,0.9999955300426918,0.7504079748061485,0.0004700665944255888,0.0006264147106739107
RealEstateLocalXAI,SII,2,8,0.9999974427927794,2.0284310334012843,0.0007216998026706278,0.0003557921323361325
RealEstateLocalXAI,SII,3,3,0.9990335541108292,0.0034998248098418116,0.00037533339345827697,0.10724348041730741
RealEstateLocalXAI,SII,3,4,0.9999258179574974,0.014055091817863286,0.0005791001836769283,0.041202162972775624
RealEstateLocalXAI,SII,3,5,0.999967752394373,0.05912730838172138,0.00071410839445889,0.012077471713216858
RealEstateLocalXAI,SII,3,6,0.9999865198997068,0.22963225020794198,0.0008186749997548759,0.003565156893308889
RealEstateLocalXAI,SII,3,7,0.9999955300426918,0.7959463250008412,0.0009521499741822481,0.0011962489734232292
RealEstateLocalXAI,SII,3,8,0.9999974427927794,2.1364962168037893,0.0012933916063047946,0.0006053797784110827
RealEstateLocalXAI,BII,1,1,0.9190781115390614,0.00025685000000521543,0.0001328332000412047,0.5171625463831321
RealEstateLocalXAI,BII,1,2,0.9910936770855359,0.0006166583974845707,0.00015408338513225316,0.24986829946819697
RealEstateLocalXAI,BII,1,3,0.9990335541108292,0.0016316581866703927,0.0001621748087927699,0.09939263634849181
RealEstateLocalXAI,BII,1,4,0.9999258179574974,0.004797916603274643,0.0001761997933499515,0.03672423010222661
RealEstateLocalXAI,BII,1,5,0.999967752394373,0.015346058586146683,0.00026398319751024245,0.017202019399857334
RealEstateLocalXAI,BII,1,6,0.9999865198997068,0.04962603320600465,0.0003489998052828014,0.007032595247620419
RealEstateLocalXAI,BII,1,7,0.9999955300426918,0.1710188582073897,0.0005953163839876652,0.0034809984713249685
RealEstateLocalXAI,BII,1,8,0.9999974427927794,0.4535466834087856,0.0008684586151503027,0.001914816372645709
RealEstateLocalXAI,BII,2,2,0.9910936770855359,0.0006159498123452067,0.00020152517827227713,0.3271779197480023
RealEstateLocalXAI,BII,2,3,0.9990335541108292,0.0016510584042407571,0.00027181660989299415,0.16463173513113222
RealEstateLocalXAI,BII,2,4,0.9999258179574974,0.004832950211130083,0.00027078319108113645,0.05602854969569809
RealEstateLocalXAI,BII,2,5,0.999967752394373,0.01595844980329275,0.00035265840124338866,0.02209853748893728
RealEstateLocalXAI,BII,2,6,0.9999865198997068,0.0511604749946855,0.00041554159251973034,0.008122316936324309
RealEstateLocalXAI,BII,2,7,0.9999955300426918,0.17891612499952317,0.0006956913974136114,0.0038883661124198025
RealEstateLocalXAI,BII,2,8,0.9999974427927794,0.4628656086046249,0.0009494918165728449,0.0020513336893514837
RealEstateLocalXAI,BII,3,3,0.9990335541108292,0.001596824999433011,0.0003910414059646428,0.24488682611024434
RealEstateLocalXAI,BII,3,4,0.9999258179574974,0.00497131678275764,0.0005916581954807043,0.11901438217190125
RealEstateLocalXAI,BII,3,5,0.999967752394373,0.015124575200024993,0.0007121746079064905,0.047087246979691286
RealEstateLocalXAI,BII,3,6,0.9999865198997068,0.050863258400931956,0.0008432083879597485,0.016577946723607833
RealEstateLocalXAI,BII,3,7,0.9999955300426918,0.17281210001092404,0.0011200834065675735,0.006481510302211299
RealEstateLocalXAI,BII,3,8,0.9999974427927794,0.45963027499383313,0.0015644332161173224,0.0034036774799882635
RealEstateLocalXAI,FBII,1,1,0.9190781115390614,0.00026774200377985833,0.00015500020235776902,0.5789162707739075
RealEstateLocalXAI,FBII,1,2,0.9910936770855359,0.0006329084048047662,0.00014544200384989381,0.2297994508301062
RealEstateLocalXAI,FBII,1,3,0.9990335541108292,0.0017773666069842875,0.0001583166071213782,0.08907369278755542
RealEstateLocalXAI,FBII,1,4,0.9999258179574974,0.005349316587671638,0.0001712086144834757,0.032005698611679394
