dataset,index,order,depth,method,run,time_seconds
Corrgroups60LocalXAI,FSII,3,6,fourier,5,1.3825833750306629
Corrgroups60LocalXAI,FSII,3,6,interventional,1,0.02165095799136907
Corrgroups60LocalXAI,FSII,3,6,interventional,2,0.020510040980298072
Corrgroups60LocalXAI,FSII,3,6,interventional,3,0.022499083017464727
Corrgroups60LocalXAI,FSII,3,6,interventional,4,0.022701292007695884
Corrgroups60LocalXAI,FSII,3,6,interventional,5,0.021018417028244585
Corrgroups60LocalXAI,FSII,3,7,fourier,1,8.199377542012371
Corrgroups60LocalXAI,FSII,3,7,fourier,2,8.20273887499934
Corrgroups60LocalXAI,FSII,3,7,fourier,3,8.166436999978032
Corrgroups60LocalXAI,FSII,3,7,fourier,4,8.0695823749993
Corrgroups60LocalXAI,FSII,3,7,fourier,5,8.062716916960198
Corrgroups60LocalXAI,FSII,3,7,interventional,1,0.03293600003235042
Corrgroups60LocalXAI,FSII,3,7,interventional,2,0.03185070800827816
Corrgroups60LocalXAI,FSII,3,7,interventional,3,0.03203741699689999
Corrgroups60LocalXAI,FSII,3,7,interventional,4,0.03160274995025247
Corrgroups60LocalXAI,FSII,3,7,interventional,5,0.03343324997695163
Corrgroups60LocalXAI,FSII,3,8,fourier,1,48.8088697080384
Corrgroups60LocalXAI,FSII,3,8,fourier,2,48.88282270799391
Corrgroups60LocalXAI,FSII,3,8,fourier,3,49.04987983300816
Corrgroups60LocalXAI,FSII,3,8,fourier,4,48.81207866600016
Corrgroups60LocalXAI,FSII,3,8,fourier,5,48.99479250004515
Corrgroups60LocalXAI,FSII,3,8,interventional,1,0.03608216601423919
Corrgroups60LocalXAI,FSII,3,8,interventional,2,0.03489424998406321
Corrgroups60LocalXAI,FSII,3,8,interventional,3,0.0350613750051707
Corrgroups60LocalXAI,FSII,3,8,interventional,4,0.034169333986938
Corrgroups60LocalXAI,FSII,3,8,interventional,5,0.03499416698468849
ForestFiresLocalXAI,SII,1,1,fourier,1,0.00037983397487550974
ForestFiresLocalXAI,SII,1,1,fourier,2,0.0003886659978888929
ForestFiresLocalXAI,SII,1,1,fourier,3,0.0003565000370144844
ForestFiresLocalXAI,SII,1,1,fourier,4,0.0003517919685691595
ForestFiresLocalXAI,SII,1,1,fourier,5,0.0003755000070668757
ForestFiresLocalXAI,SII,1,1,interventional,1,0.00015824998263269663
ForestFiresLocalXAI,SII,1,1,interventional,2,0.00018687499687075615
ForestFiresLocalXAI,SII,1,1,interventional,3,0.00015033397357910872
ForestFiresLocalXAI,SII,1,1,interventional,4,0.0001296249683946371
ForestFiresLocalXAI,SII,1,1,interventional,5,0.00012575002619996667
ForestFiresLocalXAI,SII,1,2,fourier,1,0.0009459169814363122
ForestFiresLocalXAI,SII,1,2,fourier,2,0.0008008339791558683
ForestFiresLocalXAI,SII,1,2,fourier,3,0.0008033749763853848
ForestFiresLocalXAI,SII,1,2,fourier,4,0.0008118749829009175
ForestFiresLocalXAI,SII,1,2,fourier,5,0.0009339170064777136
ForestFiresLocalXAI,SII,1,2,interventional,1,0.00016420800238847733
ForestFiresLocalXAI,SII,1,2,interventional,2,0.00015120801981538534
ForestFiresLocalXAI,SII,1,2,interventional,3,0.00013745797332376242
ForestFiresLocalXAI,SII,1,2,interventional,4,0.00011895800707861781
ForestFiresLocalXAI,SII,1,2,interventional,5,0.0001437499886378646
ForestFiresLocalXAI,SII,1,3,fourier,1,0.0024403330171480775
ForestFiresLocalXAI,SII,1,3,fourier,2,0.002598458027932793
ForestFiresLocalXAI,SII,1,3,fourier,3,0.0025407919893041253
ForestFiresLocalXAI,SII,1,3,fourier,4,0.0024776660138741136
ForestFiresLocalXAI,SII,1,3,fourier,5,0.002428333042189479
ForestFiresLocalXAI,SII,1,3,interventional,1,0.00017591699725016952
ForestFiresLocalXAI,SII,1,3,interventional,2,0.00016570795560255647
ForestFiresLocalXAI,SII,1,3,interventional,3,0.00016537500778213143
ForestFiresLocalXAI,SII,1,3,interventional,4,0.00015537498984485865
ForestFiresLocalXAI,SII,1,3,interventional,5,0.00015137495938688517
ForestFiresLocalXAI,SII,1,4,fourier,1,0.007462250010576099
ForestFiresLocalXAI,SII,1,4,fourier,2,0.007313875015825033
ForestFiresLocalXAI,SII,1,4,fourier,3,0.007840999984182417
ForestFiresLocalXAI,SII,1,4,fourier,4,0.007504916982725263
ForestFiresLocalXAI,SII,1,4,fourier,5,0.0074813340324908495
ForestFiresLocalXAI,SII,1,4,interventional,1,0.00024387496523559093
ForestFiresLocalXAI,SII,1,4,interventional,2,0.00018675002502277493
ForestFiresLocalXAI,SII,1,4,interventional,3,0.00015108298975974321
ForestFiresLocalXAI,SII,1,4,interventional,4,0.00014479097444564104
ForestFiresLocalXAI,SII,1,4,interventional,5,0.00017491698963567615
ForestFiresLocalXAI,SII,1,5,fourier,1,0.024937374982982874
ForestFiresLocalXAI,SII,1,5,fourier,2,0.025629042007494718
ForestFiresLocalXAI,SII,1,5,fourier,3,0.02536095801042393
ForestFiresLocalXAI,SII,1,5,fourier,4,0.027758499956689775
ForestFiresLocalXAI,SII,1,5,fourier,5,0.024898167001083493
ForestFiresLocalXAI,SII,1,5,interventional,1,0.00021141598699614406
ForestFiresLocalXAI,SII,1,5,interventional,2,0.00022074999287724495
ForestFiresLocalXAI,SII,1,5,interventional,3,0.00019204197451472282
ForestFiresLocalXAI,SII,1,5,interventional,4,0.0001802079495973885
ForestFiresLocalXAI,SII,1,5,interventional,5,0.00016662501730024815
ForestFiresLocalXAI,SII,1,6,fourier,1,0.08117283298633993
ForestFiresLocalXAI,SII,1,6,fourier,2,0.08042766700964421
ForestFiresLocalXAI,SII,1,6,fourier,3,0.07922862499253824
ForestFiresLocalXAI,SII,1,6,fourier,4,0.0781744159758091
ForestFiresLocalXAI,SII,1,6,fourier,5,0.08137420797720551
ForestFiresLocalXAI,SII,1,6,interventional,1,0.0002997079864144325
ForestFiresLocalXAI,SII,1,6,interventional,2,0.00025812495732679963
ForestFiresLocalXAI,SII,1,6,interventional,3,0.00022137502674013376
ForestFiresLocalXAI,SII,1,6,interventional,4,0.00021475000539794564
ForestFiresLocalXAI,SII,1,6,interventional,5,0.0002280420158058405
ForestFiresLocalXAI,SII,1,7,fourier,1,0.21797425003023818
ForestFiresLocalXAI,SII,1,7,fourier,2,0.22025187499821186
ForestFiresLocalXAI,SII,1,7,fourier,3,0.21625374996801838
ForestFiresLocalXAI,SII,1,7,fourier,4,0.21916108397999778
ForestFiresLocalXAI,SII,1,7,fourier,5,0.2196939999703318
ForestFiresLocalXAI,SII,1,7,interventional,1,0.00041929102735593915
ForestFiresLocalXAI,SII,1,7,interventional,2,0.0003269580192863941
ForestFiresLocalXAI,SII,1,7,interventional,3,0.0003273750189691782
ForestFiresLocalXAI,SII,1,7,interventional,4,0.000329374975990504
ForestFiresLocalXAI,SII,1,7,interventional,5,0.0003078750451095402
ForestFiresLocalXAI,SII,1,8,fourier,1,0.36340712499804795
ForestFiresLocalXAI,SII,1,8,fourier,2,0.36203366599511355
ForestFiresLocalXAI,SII,1,8,fourier,3,0.35710441699484363
ForestFiresLocalXAI,SII,1,8,fourier,4,0.3605155830155127
ForestFiresLocalXAI,SII,1,8,fourier,5,0.35522304102778435
ForestFiresLocalXAI,SII,1,8,interventional,1,0.0005974170053377748
ForestFiresLocalXAI,SII,1,8,interventional,2,0.0004247499746270478
ForestFiresLocalXAI,SII,1,8,interventional,3,0.00040075002470985055
ForestFiresLocalXAI,SII,1,8,interventional,4,0.00039837497752159834
ForestFiresLocalXAI,SII,1,8,interventional,5,0.00042875000508502126
ForestFiresLocalXAI,SII,2,2,fourier,1,0.0009664169629104435
ForestFiresLocalXAI,SII,2,2,fourier,2,0.0009394580265507102
ForestFiresLocalXAI,SII,2,2,fourier,3,0.0009610409615561366
ForestFiresLocalXAI,SII,2,2,fourier,4,0.0009330409811809659
ForestFiresLocalXAI,SII,2,2,fourier,5,0.0008511670166626573
ForestFiresLocalXAI,SII,2,2,interventional,1,0.00019037502352148294
ForestFiresLocalXAI,SII,2,2,interventional,2,0.0001765000051818788
ForestFiresLocalXAI,SII,2,2,interventional,3,0.00018437503604218364
ForestFiresLocalXAI,SII,2,2,interventional,4,0.00018199998885393143
ForestFiresLocalXAI,SII,2,2,interventional,5,0.00017679104348644614
ForestFiresLocalXAI,SII,2,3,fourier,1,0.002730458974838257
ForestFiresLocalXAI,SII,2,3,fourier,2,0.002628499991260469
ForestFiresLocalXAI,SII,2,3,fourier,3,0.0029974589706398547
ForestFiresLocalXAI,SII,2,3,fourier,4,0.002803125011269003
ForestFiresLocalXAI,SII,2,3,fourier,5,0.0029572920175269246
ForestFiresLocalXAI,SII,2,3,interventional,1,0.00020908302394673228
ForestFiresLocalXAI,SII,2,3,interventional,2,0.00023808301193639636
ForestFiresLocalXAI,SII,2,3,interventional,3,0.00017758301692083478
ForestFiresLocalXAI,SII,2,3,interventional,4,0.00022429198725149035
ForestFiresLocalXAI,SII,2,3,interventional,5,0.00020037504145875573
ForestFiresLocalXAI,SII,2,4,fourier,1,0.007830540998838842
ForestFiresLocalXAI,SII,2,4,fourier,2,0.00737025000853464
ForestFiresLocalXAI,SII,2,4,fourier,3,0.00835366704268381
ForestFiresLocalXAI,SII,2,4,fourier,4,0.007639000017661601
ForestFiresLocalXAI,SII,2,4,fourier,5,0.007880292017944157
ForestFiresLocalXAI,SII,2,4,interventional,1,0.00028720899717882276
ForestFiresLocalXAI,SII,2,4,interventional,2,0.00019966700347140431
ForestFiresLocalXAI,SII,2,4,interventional,3,0.00021195795852690935
ForestFiresLocalXAI,SII,2,4,interventional,4,0.00022262503625825047
ForestFiresLocalXAI,SII,2,4,interventional,5,0.00020891602616757154
ForestFiresLocalXAI,SII,2,5,fourier,1,0.02704037498915568
ForestFiresLocalXAI,SII,2,5,fourier,2,0.026391042047180235
ForestFiresLocalXAI,SII,2,5,fourier,3,0.028817124955821782
ForestFiresLocalXAI,SII,2,5,fourier,4,0.027497833012603223
ForestFiresLocalXAI,SII,2,5,fourier,5,0.02858845895389095
ForestFiresLocalXAI,SII,2,5,interventional,1,0.00026208400959149003
ForestFiresLocalXAI,SII,2,5,interventional,2,0.00024683302035555243
ForestFiresLocalXAI,SII,2,5,interventional,3,0.00026583397993817925
ForestFiresLocalXAI,SII,2,5,interventional,4,0.00024791702162474394
ForestFiresLocalXAI,SII,2,5,interventional,5,0.00024370901519432664
ForestFiresLocalXAI,SII,2,6,fourier,1,0.0831492500146851
ForestFiresLocalXAI,SII,2,6,fourier,2,0.0844209169736132
ForestFiresLocalXAI,SII,2,6,fourier,3,0.08666062500560656
ForestFiresLocalXAI,SII,2,6,fourier,4,0.08363908296450973
ForestFiresLocalXAI,SII,2,6,fourier,5,0.08337183302501217
ForestFiresLocalXAI,SII,2,6,interventional,1,0.0008007910219021142
ForestFiresLocalXAI,SII,2,6,interventional,2,0.0002756670000962913
ForestFiresLocalXAI,SII,2,6,interventional,3,0.0002741659991443157
ForestFiresLocalXAI,SII,2,6,interventional,4,0.0002704999642446637
ForestFiresLocalXAI,SII,2,6,interventional,5,0.0002664579660631716
ForestFiresLocalXAI,SII,2,7,fourier,1,0.22568441700423136
ForestFiresLocalXAI,SII,2,7,fourier,2,0.22757045802427456
ForestFiresLocalXAI,SII,2,7,fourier,3,0.22637550003128126
ForestFiresLocalXAI,SII,2,7,fourier,4,0.22426033299416304
ForestFiresLocalXAI,SII,2,7,fourier,5,0.22666537499753758
ForestFiresLocalXAI,SII,2,7,interventional,1,0.0005669590318575501
ForestFiresLocalXAI,SII,2,7,interventional,2,0.0004222919815219939
ForestFiresLocalXAI,SII,2,7,interventional,3,0.00040254200575873256
ForestFiresLocalXAI,SII,2,7,interventional,4,0.00045354198664426804
ForestFiresLocalXAI,SII,2,7,interventional,5,0.00047458300832659006
ForestFiresLocalXAI,SII,2,8,fourier,1,0.37116062495624647
ForestFiresLocalXAI,SII,2,8,fourier,2,0.36503112502396107
ForestFiresLocalXAI,SII,2,8,fourier,3,0.3691233330173418
ForestFiresLocalXAI,SII,2,8,fourier,4,0.36734929104568437
ForestFiresLocalXAI,SII,2,8,fourier,5,0.3726998750353232
ForestFiresLocalXAI,SII,2,8,interventional,1,0.0006415829993784428
ForestFiresLocalXAI,SII,2,8,interventional,2,0.0005670840037055314
ForestFiresLocalXAI,SII,2,8,interventional,3,0.0005039160023443401
ForestFiresLocalXAI,SII,2,8,interventional,4,0.00048749998677521944
ForestFiresLocalXAI,SII,2,8,interventional,5,0.0005331249558366835
ForestFiresLocalXAI,SII,3,3,fourier,1,0.0028535419842228293
ForestFiresLocalXAI,SII,3,3,fourier,2,0.0028872910188511014
ForestFiresLocalXAI,SII,3,3,fourier,3,0.0027126669883728027
ForestFiresLocalXAI,SII,3,3,fourier,4,0.0028294590301811695
ForestFiresLocalXAI,SII,3,3,fourier,5,0.0028295000083744526
ForestFiresLocalXAI,SII,3,3,interventional,1,0.0003410420031286776
ForestFiresLocalXAI,SII,3,3,interventional,2,0.00030808302108198404
ForestFiresLocalXAI,SII,3,3,interventional,3,0.0002738749608397484
ForestFiresLocalXAI,SII,3,3,interventional,4,0.0002981250290758908
ForestFiresLocalXAI,SII,3,3,interventional,5,0.00026879203505814075
ForestFiresLocalXAI,SII,3,4,fourier,1,0.00851966702612117
ForestFiresLocalXAI,SII,3,4,fourier,2,0.008803583041299134
ForestFiresLocalXAI,SII,3,4,fourier,3,0.008448250009678304
ForestFiresLocalXAI,SII,3,4,fourier,4,0.008263249997980893
ForestFiresLocalXAI,SII,3,4,fourier,5,0.008092582982499152
ForestFiresLocalXAI,SII,3,4,interventional,1,0.00040966697270050645
ForestFiresLocalXAI,SII,3,4,interventional,2,0.00036875001387670636
ForestFiresLocalXAI,SII,3,4,interventional,3,0.00031958299223333597
ForestFiresLocalXAI,SII,3,4,interventional,4,0.00036779098445549607
ForestFiresLocalXAI,SII,3,4,interventional,5,0.0004894169978797436
ForestFiresLocalXAI,SII,3,5,fourier,1,0.028485416958574206
ForestFiresLocalXAI,SII,3,5,fourier,2,0.028088959050364792
ForestFiresLocalXAI,SII,3,5,fourier,3,0.029842125019058585
ForestFiresLocalXAI,SII,3,5,fourier,4,0.029042874986771494
ForestFiresLocalXAI,SII,3,5,fourier,5,0.030842333973851055
ForestFiresLocalXAI,SII,3,5,interventional,1,0.0005200830055400729
ForestFiresLocalXAI,SII,3,5,interventional,2,0.0004957499913871288
ForestFiresLocalXAI,SII,3,5,interventional,3,0.00042258400935679674
ForestFiresLocalXAI,SII,3,5,interventional,4,0.00042637495789676905
ForestFiresLocalXAI,SII,3,5,interventional,5,0.0004194169887341559
ForestFiresLocalXAI,SII,3,6,fourier,1,0.08883712498936802
ForestFiresLocalXAI,SII,3,6,fourier,2,0.08899237494915724
ForestFiresLocalXAI,SII,3,6,fourier,3,0.09272300003794953
ForestFiresLocalXAI,SII,3,6,fourier,4,0.09092716599116102
ForestFiresLocalXAI,SII,3,6,fourier,5,0.08861620898824185
ForestFiresLocalXAI,SII,3,6,interventional,1,0.0005767500260844827
ForestFiresLocalXAI,SII,3,6,interventional,2,0.000529583019670099
ForestFiresLocalXAI,SII,3,6,interventional,3,0.0005194999976083636
ForestFiresLocalXAI,SII,3,6,interventional,4,0.000498417008202523
ForestFiresLocalXAI,SII,3,6,interventional,5,0.000544707989320159
ForestFiresLocalXAI,SII,3,7,fourier,1,0.24193945800652727
ForestFiresLocalXAI,SII,3,7,fourier,2,0.2420442079892382
ForestFiresLocalXAI,SII,3,7,fourier,3,0.2393521250342019
ForestFiresLocalXAI,SII,3,7,fourier,4,0.24478508299216628
ForestFiresLocalXAI,SII,3,7,fourier,5,0.23998570803087205
ForestFiresLocalXAI,SII,3,7,interventional,1,0.001560417003929615
ForestFiresLocalXAI,SII,3,7,interventional,2,0.0007223329739645123
ForestFiresLocalXAI,SII,3,7,interventional,3,0.0007385000353679061
ForestFiresLocalXAI,SII,3,7,interventional,4,0.0007053330191411078
ForestFiresLocalXAI,SII,3,7,interventional,5,0.0009813750511966646
ForestFiresLocalXAI,SII,3,8,fourier,1,0.3887370830052532
ForestFiresLocalXAI,SII,3,8,fourier,2,0.38679529196815565
ForestFiresLocalXAI,SII,3,8,fourier,3,0.38644537498475984
ForestFiresLocalXAI,SII,3,8,fourier,4,0.3909682080266066
ForestFiresLocalXAI,SII,3,8,fourier,5,0.4097859169705771
ForestFiresLocalXAI,SII,3,8,interventional,1,0.0010149580193683505
ForestFiresLocalXAI,SII,3,8,interventional,2,0.001036332978401333
ForestFiresLocalXAI,SII,3,8,interventional,3,0.0009958329610526562
ForestFiresLocalXAI,SII,3,8,interventional,4,0.0009549160022288561
ForestFiresLocalXAI,SII,3,8,interventional,5,0.0009168749675154686
ForestFiresLocalXAI,BII,1,1,fourier,1,0.0002532500075176358
ForestFiresLocalXAI,BII,1,1,fourier,2,0.0002947499742731452
ForestFiresLocalXAI,BII,1,1,fourier,3,0.00022487499518319964
ForestFiresLocalXAI,BII,1,1,fourier,4,0.00028908398235216737
ForestFiresLocalXAI,BII,1,1,fourier,5,0.00023454101756215096
ForestFiresLocalXAI,BII,1,1,interventional,1,0.00013041700003668666
ForestFiresLocalXAI,BII,1,1,interventional,2,0.00013770797522738576
ForestFiresLocalXAI,BII,1,1,interventional,3,0.0001390419784002006
ForestFiresLocalXAI,BII,1,1,interventional,4,0.00012516696006059647
ForestFiresLocalXAI,BII,1,1,interventional,5,0.0001455830060876906
ForestFiresLocalXAI,BII,1,2,fourier,1,0.0006757079972885549
ForestFiresLocalXAI,BII,1,2,fourier,2,0.0005859999801032245
ForestFiresLocalXAI,BII,1,2,fourier,3,0.0006357500096783042
ForestFiresLocalXAI,BII,1,2,fourier,4,0.0005649590166285634
ForestFiresLocalXAI,BII,1,2,fourier,5,0.0006615830352529883
ForestFiresLocalXAI,BII,1,2,interventional,1,0.0001681669964455068
ForestFiresLocalXAI,BII,1,2,interventional,2,0.00014729099348187447
ForestFiresLocalXAI,BII,1,2,interventional,3,0.000130249944049865
ForestFiresLocalXAI,BII,1,2,interventional,4,0.00017037504585459828
ForestFiresLocalXAI,BII,1,2,interventional,5,0.00014120800187811255
ForestFiresLocalXAI,BII,1,3,fourier,1,0.001605207973625511
ForestFiresLocalXAI,BII,1,3,fourier,2,0.0015680830110795796
ForestFiresLocalXAI,BII,1,3,fourier,3,0.001623457996174693
ForestFiresLocalXAI,BII,1,3,fourier,4,0.0015078340074978769
ForestFiresLocalXAI,BII,1,3,fourier,5,0.0015533330151811242
ForestFiresLocalXAI,BII,1,3,interventional,1,0.00018937501590698957
ForestFiresLocalXAI,BII,1,3,interventional,2,0.00015970802633091807
ForestFiresLocalXAI,BII,1,3,interventional,3,0.00014037505025044084
ForestFiresLocalXAI,BII,1,3,interventional,4,0.00014820799697190523
ForestFiresLocalXAI,BII,1,3,interventional,5,0.00016670796321704984
ForestFiresLocalXAI,BII,1,4,fourier,1,0.004517499997746199
ForestFiresLocalXAI,BII,1,4,fourier,2,0.004325625021010637
ForestFiresLocalXAI,BII,1,4,fourier,3,0.004586084047332406
ForestFiresLocalXAI,BII,1,4,fourier,4,0.004314084013458341
ForestFiresLocalXAI,BII,1,4,fourier,5,0.00460345798637718
ForestFiresLocalXAI,BII,1,4,interventional,1,0.00016245804727077484
ForestFiresLocalXAI,BII,1,4,interventional,2,0.00013000000035390258
ForestFiresLocalXAI,BII,1,4,interventional,3,0.0001712499652057886
ForestFiresLocalXAI,BII,1,4,interventional,4,0.00015595799777656794
ForestFiresLocalXAI,BII,1,4,interventional,5,0.00014354201266542077
ForestFiresLocalXAI,BII,1,5,fourier,1,0.012651124969124794
ForestFiresLocalXAI,BII,1,5,fourier,2,0.012600667017977685
ForestFiresLocalXAI,BII,1,5,fourier,3,0.012609708996023983
ForestFiresLocalXAI,BII,1,5,fourier,4,0.013508416013792157
ForestFiresLocalXAI,BII,1,5,fourier,5,0.013455374981276691
ForestFiresLocalXAI,BII,1,5,interventional,1,0.00033308297861367464
ForestFiresLocalXAI,BII,1,5,interventional,2,0.00022120802896097302
ForestFiresLocalXAI,BII,1,5,interventional,3,0.00019920902559533715
ForestFiresLocalXAI,BII,1,5,interventional,4,0.00020162499276921153
ForestFiresLocalXAI,BII,1,5,interventional,5,0.0002215420245192945
ForestFiresLocalXAI,BII,1,6,fourier,1,0.03602116700494662
ForestFiresLocalXAI,BII,1,6,fourier,2,0.03530258301179856
ForestFiresLocalXAI,BII,1,6,fourier,3,0.03583299997262657
ForestFiresLocalXAI,BII,1,6,fourier,4,0.035389209049753845
ForestFiresLocalXAI,BII,1,6,fourier,5,0.036556290986482054
ForestFiresLocalXAI,BII,1,6,interventional,1,0.000609208014793694
ForestFiresLocalXAI,BII,1,6,interventional,2,0.0002699579927138984
ForestFiresLocalXAI,BII,1,6,interventional,3,0.0003147089737467468
ForestFiresLocalXAI,BII,1,6,interventional,4,0.0003161249915137887
ForestFiresLocalXAI,BII,1,6,interventional,5,0.0002590829972177744
ForestFiresLocalXAI,BII,1,7,fourier,1,0.10093779099406675
ForestFiresLocalXAI,BII,1,7,fourier,2,0.10254208301194012
ForestFiresLocalXAI,BII,1,7,fourier,3,0.10196095798164606
ForestFiresLocalXAI,BII,1,7,fourier,4,0.10248279199004173
ForestFiresLocalXAI,BII,1,7,fourier,5,0.1058422090136446
ForestFiresLocalXAI,BII,1,7,interventional,1,0.0006936669815331697
ForestFiresLocalXAI,BII,1,7,interventional,2,0.000591833028011024
ForestFiresLocalXAI,BII,1,7,interventional,3,0.000500250025652349
ForestFiresLocalXAI,BII,1,7,interventional,4,0.0004710420034825802
ForestFiresLocalXAI,BII,1,7,interventional,5,0.0004247920005582273
ForestFiresLocalXAI,BII,1,8,fourier,1,0.15234075003536418
ForestFiresLocalXAI,BII,1,8,fourier,2,0.1486843329621479
ForestFiresLocalXAI,BII,1,8,fourier,3,0.15111987496493384
ForestFiresLocalXAI,BII,1,8,fourier,4,0.14785433397628367
ForestFiresLocalXAI,BII,1,8,fourier,5,0.1506009169970639
ForestFiresLocalXAI,BII,1,8,interventional,1,0.0009080829913727939
ForestFiresLocalXAI,BII,1,8,interventional,2,0.0006284579867497087
ForestFiresLocalXAI,BII,1,8,interventional,3,0.0005337920156307518
ForestFiresLocalXAI,BII,1,8,interventional,4,0.0005774160381406546
ForestFiresLocalXAI,BII,1,8,interventional,5,0.0005124580347910523
ForestFiresLocalXAI,BII,2,2,fourier,1,0.0006303329719230533
ForestFiresLocalXAI,BII,2,2,fourier,2,0.0006370000191964209
ForestFiresLocalXAI,BII,2,2,fourier,3,0.0005633749533444643
ForestFiresLocalXAI,BII,2,2,fourier,4,0.0005989589844830334
ForestFiresLocalXAI,BII,2,2,fourier,5,0.0005987500189803541
ForestFiresLocalXAI,BII,2,2,interventional,1,0.00021008303156122565
ForestFiresLocalXAI,BII,2,2,interventional,2,0.0001871249987743795
ForestFiresLocalXAI,BII,2,2,interventional,3,0.00019508303375914693
ForestFiresLocalXAI,BII,2,2,interventional,4,0.00017387495609000325
ForestFiresLocalXAI,BII,2,2,interventional,5,0.00016416696598753333
ForestFiresLocalXAI,BII,2,3,fourier,1,0.0018368749879300594
ForestFiresLocalXAI,BII,2,3,fourier,2,0.001563708996400237
ForestFiresLocalXAI,BII,2,3,fourier,3,0.0015414580120705068
ForestFiresLocalXAI,BII,2,3,fourier,4,0.001714290992822498
ForestFiresLocalXAI,BII,2,3,fourier,5,0.0017691249959170818
ForestFiresLocalXAI,BII,2,3,interventional,1,0.00022387498756870627
ForestFiresLocalXAI,BII,2,3,interventional,2,0.00017816695617511868
ForestFiresLocalXAI,BII,2,3,interventional,3,0.00022599997464567423
ForestFiresLocalXAI,BII,2,3,interventional,4,0.00022233399795368314
ForestFiresLocalXAI,BII,2,3,interventional,5,0.0002489580074325204
ForestFiresLocalXAI,BII,2,4,fourier,1,0.004510541970375925
ForestFiresLocalXAI,BII,2,4,fourier,2,0.00444812496425584
ForestFiresLocalXAI,BII,2,4,fourier,3,0.004394124960526824
ForestFiresLocalXAI,BII,2,4,fourier,4,0.004461874952539802
ForestFiresLocalXAI,BII,2,4,fourier,5,0.004304124973714352
ForestFiresLocalXAI,BII,2,4,interventional,1,0.0002901660045608878
ForestFiresLocalXAI,BII,2,4,interventional,2,0.00021775002824142575
ForestFiresLocalXAI,BII,2,4,interventional,3,0.0002085419837385416
ForestFiresLocalXAI,BII,2,4,interventional,4,0.00021295802434906363
ForestFiresLocalXAI,BII,2,4,interventional,5,0.00020779197802767158
ForestFiresLocalXAI,BII,2,5,fourier,1,0.012874000007286668
ForestFiresLocalXAI,BII,2,5,fourier,2,0.012623374990653247
ForestFiresLocalXAI,BII,2,5,fourier,3,0.012646291987039149
ForestFiresLocalXAI,BII,2,5,fourier,4,0.012762583966832608
ForestFiresLocalXAI,BII,2,5,fourier,5,0.012979332997929305
ForestFiresLocalXAI,BII,2,5,interventional,1,0.0003475830308161676
ForestFiresLocalXAI,BII,2,5,interventional,2,0.0002708749962039292
ForestFiresLocalXAI,BII,2,5,interventional,3,0.00024516700068488717
ForestFiresLocalXAI,BII,2,5,interventional,4,0.000238874985370785
ForestFiresLocalXAI,BII,2,5,interventional,5,0.00028741598362103105
ForestFiresLocalXAI,BII,2,6,fourier,1,0.03651883400743827
ForestFiresLocalXAI,BII,2,6,fourier,2,0.035743792017456144
ForestFiresLocalXAI,BII,2,6,fourier,3,0.03611241700127721
ForestFiresLocalXAI,BII,2,6,fourier,4,0.035675916995387524
ForestFiresLocalXAI,BII,2,6,fourier,5,0.036505165975540876
ForestFiresLocalXAI,BII,2,6,interventional,1,0.0005357500049285591
ForestFiresLocalXAI,BII,2,6,interventional,2,0.0004830419784411788
ForestFiresLocalXAI,BII,2,6,interventional,3,0.000313791970256716
ForestFiresLocalXAI,BII,2,6,interventional,4,0.00031566701363772154
ForestFiresLocalXAI,BII,2,6,interventional,5,0.0003242500242777169
ForestFiresLocalXAI,BII,2,7,fourier,1,0.10020745900692418
ForestFiresLocalXAI,BII,2,7,fourier,2,0.10437029198510572
ForestFiresLocalXAI,BII,2,7,fourier,3,0.10107104101916775
ForestFiresLocalXAI,BII,2,7,fourier,4,0.0994326249929145
ForestFiresLocalXAI,BII,2,7,fourier,5,0.10770333296386525
ForestFiresLocalXAI,BII,2,7,interventional,1,0.0006733330083079636
ForestFiresLocalXAI,BII,2,7,interventional,2,0.000464417040348053
ForestFiresLocalXAI,BII,2,7,interventional,3,0.00045674998546019197
ForestFiresLocalXAI,BII,2,7,interventional,4,0.0004907089751213789
ForestFiresLocalXAI,BII,2,7,interventional,5,0.0004189999890513718
ForestFiresLocalXAI,BII,2,8,fourier,1,0.15455249999649823
ForestFiresLocalXAI,BII,2,8,fourier,2,0.15635725000174716
ForestFiresLocalXAI,BII,2,8,fourier,3,0.15586229204200208
ForestFiresLocalXAI,BII,2,8,fourier,4,0.15383374999510124
ForestFiresLocalXAI,BII,2,8,fourier,5,0.15454845799831674
ForestFiresLocalXAI,BII,2,8,interventional,1,0.0010550420265644789
ForestFiresLocalXAI,BII,2,8,interventional,2,0.0006290830206125975
ForestFiresLocalXAI,BII,2,8,interventional,3,0.0005438330117613077
ForestFiresLocalXAI,BII,2,8,interventional,4,0.0005231249961070716
ForestFiresLocalXAI,BII,2,8,interventional,5,0.0005314159789122641
ForestFiresLocalXAI,BII,3,3,fourier,1,0.0015938330325298011
ForestFiresLocalXAI,BII,3,3,fourier,2,0.0017314580036327243
ForestFiresLocalXAI,BII,3,3,fourier,3,0.0016398750012740493
ForestFiresLocalXAI,BII,3,3,fourier,4,0.0016869999817572534
ForestFiresLocalXAI,BII,3,3,fourier,5,0.001548541011288762
